instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origA	label_collapseA	label_origC	label_collapseC	split_orig	split_redo
ROG-Dia-GSO-P0007_ROG-dialog-0012_1118.172_1120.607	ROG-Dia-GSO-P0007	ROG-dialog-0012	ker mamo pa mogoče še mi tut kej za pogledat.	ker imamo pa mogoče še mi tudi kaj za pogledati.	1118.172	1120.607	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1120.607_1121.697	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1120.607	1121.697	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1121.697_1123.518	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eee star ate mi ga je posodo.	Eee star ati mi ga je posodil.	1121.697	1123.518	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1121.697_1123.518	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa izkoristimo.	Pa izkoristimo.	1121.697	1123.518	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1123.518_1124.398	ROG-Dia-GSO-P0007	ROG-dialog-0011	Mislim, je reku:	Mislim, je rekel:	1123.518	1124.398	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1124.398_1126.144	ROG-Dia-GSO-P0007	ROG-dialog-0011	"Tam gor je, nje, vzam ga pa ..."	"Tam gor je, ne, vzami ga pa ..."	1124.398	1126.144	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1124.398_1125.218	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	1124.398	1125.218	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1126.144_1127.773	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm. Špica.	Mhm. Špica.	1126.144	1127.773	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1127.773_1129.705	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, ka sem pa iskala?	Ja, kaj sem pa iskala?	1127.773	1129.705	predominantlyPositive	positive	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1129.705_1133.591	ROG-Dia-GSO-P0007	ROG-dialog-0011	A, kozmodisk sem iskala in sem najdla to kaseto.	A, kozmodisk sem iskala in sem našla to kaseto.	1129.705	1133.591			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1129.705_1131.778	ROG-Dia-GSO-P0007	ROG-dialog-0011	A, kozmodisk sem iskala	A, kozmodisk sem iskala	1129.705	1131.778	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1131.778_1133.591	ROG-Dia-GSO-P0007	ROG-dialog-0011	in sem najdla to kaseto.	in sem našla to kaseto.	1131.778	1133.591	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1133.591_1135.426	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eee za v() za tvojga?	Eee za v() za tvojega?	1133.591	1135.426	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1135.426_1136.548	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, ja.	Ja, ja.	1135.426	1136.548	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1136.548_1137.154	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	1136.548	1137.154	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1137.154_1138.872	ROG-Dia-GSO-P0007	ROG-dialog-0011	Joo, sej je bil dans spet na masaži.	Joo, saj je bil danes spet na masaži.	1137.154	1138.872	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1138.872_1139.432	ROG-Dia-GSO-P0007	ROG-dialog-0012	S() ja.	S() ja.	1138.872	1139.432	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1139.432_1141.885	ROG-Dia-GSO-P0007	ROG-dialog-0012	A veš, da sn bla js danes tut na masaži?	A veš, da sem bila jaz danes tudi na masaži?	1139.432	1141.885	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1141.885_1142.392	ROG-Dia-GSO-P0007	ROG-dialog-0011	Si bla?	Si bila?	1141.885	1142.392	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1142.392_1143.236	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	1142.392	1143.236	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1143.236_1145.229	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tu dol, ko hodiš?	Tu dol, ko hodiš?	1143.236	1145.229	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1144.199_1145.229	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, ja, ja.	Ja, ja, ja.	1144.199	1145.229	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1145.229_1147.370	ROG-Dia-GSO-P0007	ROG-dialog-0012	Veš de, veš de, v Či vital sem bla.	Veš da, veš da, v Či vital sem bila.	1145.229	1147.37	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1147.370_1148.404	ROG-Dia-GSO-P0007	ROG-dialog-0012	On tut?	On tudi?	1147.37	1148.404	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1148.404_1149.252	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eee ne.	Eee ne.	1148.404	1149.252	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1148.404_1149.385	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aja, ne,	Aja, ne,	1148.404	1149.385	mixedPositive	positive	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1149.385_1151.106	ROG-Dia-GSO-P0007	ROG-dialog-0012	on je šel tja prav na terapijo.	on je šel tja prav na terapijo.	1149.385	1151.106	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1151.106_1151.487	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1151.106	1151.487	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1151.106_1152.892	ROG-Dia-GSO-P0007	ROG-dialog-0012	No, js sem pa šla tuki	No, jaz sem pa šla tukaj	1151.106	1152.892	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1152.892_1159.013	ROG-Dia-GSO-P0007	ROG-dialog-0012	in sn tolk eee bolečine čutla v zgornem delu hrbta.	in sem toliko eee bolečine čutila v zgornjem delu hrbta.	1152.892	1159.013	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1159.013_1160.678	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne vem, kva sn delala, ne vem.	Ne vem, kva sem delala, ne vem.	1159.013	1160.678			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1159.013_1160.372	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne vem, kva sn delala,	Ne vem, kva sem delala,	1159.013	1160.372	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1160.372_1160.678	ROG-Dia-GSO-P0007	ROG-dialog-0012	ne vem.	ne vem.	1160.372	1160.678	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1160.678_1162.145	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ampak ko sn se vlegla, sn rekla:	Ampak ko sem se vlegla, sem rekla:	1160.678	1162.145	neutralNegative	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1162.145_1163.138	ROG-Dia-GSO-P0007	ROG-dialog-0012	"O, kak me vse boli."	"O, kako me vse boli."	1162.145	1163.138	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1163.138_1165.568	ROG-Dia-GSO-P0007	ROG-dialog-0012	In pol me je tak fajn premasirala,	In pol me je tako fajn premasirala,	1163.138	1165.568	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1165.568_1168.489	ROG-Dia-GSO-P0007	ROG-dialog-0012	tak da sn zdej ko nova. [smeh]	tako da sem zdaj ko nova. [smeh]	1165.568	1168.489	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1168.489_1169.158	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, sej fajn.	Ja, saj fajn.	1168.489	1169.158	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1169.158_1170.609	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js sem bla enkrat.	Jaz sem bila enkrat.	1169.158	1170.609	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1170.609_1172.571	ROG-Dia-GSO-P0007	ROG-dialog-0011	Jaz sem čutla, ko me je masirala.	Jaz sem čutila, ko me je masirala.	1170.609	1172.571	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1172.571_1173.456	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa ti s() ...	Pa ti s() ...	1172.571	1173.456	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1173.456_1174.069	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, no.	Ja, no.	1173.456	1174.069	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1174.069_1176.185	ROG-Dia-GSO-P0007	ROG-dialog-0011	Enkrat sn bla sam pr njej, ne.	Enkrat sem bila samo pri njej, ne.	1174.069	1176.185	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1175.365_1177.651	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ker drugač ne vem, a ti rada hodiš na masaže?	Ker drugače ne vem, a ti rada hodiš na masaže?	1175.365	1177.651	mixedPositive	positive	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1176.185_1177.651	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne.	Ne.	1176.185	1177.651	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1177.651_1179.298	ROG-Dia-GSO-P0007	ROG-dialog-0012	Nimaš, ne, preveč rada?	Nimaš, ne, preveč rada?	1177.651	1179.298			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1177.651_1178.405	ROG-Dia-GSO-P0007	ROG-dialog-0012	Nimaš, ne,	Nimaš, ne,	1177.651	1178.405	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1178.405_1179.298	ROG-Dia-GSO-P0007	ROG-dialog-0011	Nimam.	Nimam.	1178.405	1179.298	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1178.405_1179.298	ROG-Dia-GSO-P0007	ROG-dialog-0012	preveč rada?	preveč rada?	1178.405	1179.298	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1179.298_1179.749	ROG-Dia-GSO-P0007	ROG-dialog-0011	Nimam.	Nimam.	1179.298	1179.749	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1179.298_1180.986	ROG-Dia-GSO-P0007	ROG-dialog-0012	Se mi je zdel.	Se mi je zdelo.	1179.298	1180.986	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1180.122_1183.455	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ampak sem prav čutla, kake bule mam js po hrbt.	Ampak sem prav čutila, kake bule imam jaz po hrbtu.	1180.122	1183.455	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1183.455_1185.378	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, to so vozli noter.	Ja, to so vozli noter.	1183.455	1185.378	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1185.378_1186.257	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, je rekla:	Ja, je rekla:	1185.378	1186.257			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1185.378_1185.865	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja,	Ja,	1185.378	1185.865	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1185.865_1186.257	ROG-Dia-GSO-P0007	ROG-dialog-0011	je rekla:	je rekla:	1185.865	1186.257	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1186.257_1188.536	ROG-Dia-GSO-P0007	ROG-dialog-0011	"To ne moremo v enem dnevu, to boš še mogla pridit."	"To ne moremo v enem dnevu, to boš še mogla priti."	1186.257	1188.536	neutralPositive	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1186.257_1188.536	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm, ne, ne.	Mhm, ne, ne.	1186.257	1188.536			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1186.257_1187.398	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm,	Mhm,	1186.257	1187.398	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1187.398_1188.536	ROG-Dia-GSO-P0007	ROG-dialog-0012	ne, ne.	ne, ne.	1187.398	1188.536	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1188.536_1190.371	ROG-Dia-GSO-P0007	ROG-dialog-0012	Večkrat, ja, da to razbije.	Večkrat, ja, da to razbije.	1188.536	1190.371	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1190.371_1191.173	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bejži.	Bejži.	1190.371	1191.173	neutralNegative	neutral	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1191.173_1192.812	ROG-Dia-GSO-P0007	ROG-dialog-0011	Prav zabolel me je.	Prav zabolelo me je.	1191.173	1192.812	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1191.173_1192.812	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa da to pomaga.	Pa da to pomaga.	1191.173	1192.812	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1192.812_1194.758	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja saj kr fajn, sprostitev.	Ja saj kar fajn, sprostitev.	1192.812	1194.758	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1194.758_1196.111	ROG-Dia-GSO-P0007	ROG-dialog-0012	Men pa paše,	Meni pa paše,	1194.758	1196.111	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1196.111_1197.084	ROG-Dia-GSO-P0007	ROG-dialog-0012	odgovarja mi to, no.	odgovarja mi to, no.	1196.111	1197.084	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1197.084_1198.047	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ooo.	Ooo.	1197.084	1198.047	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1198.047_1199.980	ROG-Dia-GSO-P0007	ROG-dialog-0012	Js bi kr, bolj pogosto.	Jaz bi kar, bolj pogosto.	1198.047	1199.98	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1199.980_1202.299	ROG-Dia-GSO-P0007	ROG-dialog-0012	Sej mamo doma masažno mizo.	Saj imamo doma masažno mizo.	1199.98	1202.299	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1202.299_1204.530	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa te noben ne masira, ne? [smeh]	Pa te noben ne masira, ne? [smeh]	1202.299	1204.53	predominantlyPositive	positive	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1204.530_1205.945	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ful me je masiru, eee	Ful me je masiral, eee	1204.53	1205.945			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1204.530_1205.585	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ful me je masiru,	Ful me je masiral,	1204.53	1205.585	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1205.585_1205.945	ROG-Dia-GSO-P0007	ROG-dialog-0012	eee	eee	1205.585	1205.945	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1205.945_1209.025	ROG-Dia-GSO-P0007	ROG-dialog-0012	ampak pol enkrat me je neki tko bolel,	ampak pol enkrat me je nekaj tako bolelo,	1205.945	1209.025	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1209.025_1211.355	ROG-Dia-GSO-P0007	ROG-dialog-0012	ko sem se vlegla, da nisem mogla ležat.	ko sem se vlegla, da nisem mogla ležati.	1209.025	1211.355	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1211.355_1214.058	ROG-Dia-GSO-P0007	ROG-dialog-0012	In od takrat naprej pol več nisma, no.	In od takrat naprej pol več nisva, no.	1211.355	1214.058	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1214.058_1216.263	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eee da bi me masiral, ne vem,	Eee da bi me masiral, ne vem,	1214.058	1216.263	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1216.263_1219.764	ROG-Dia-GSO-P0007	ROG-dialog-0012	al eee pozicija al karkoli ni blo, ne vem, kaj.	ali eee pozicija ali karkoli ni bilo, ne vem, kaj.	1216.263	1219.764	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1219.764_1224.250	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ni premočn, za tebe? [smeh]	Ni premočno, za tebe? [smeh]	1219.764	1224.25	mixedPositive	positive	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1220.839_1224.250	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja. [smeh]	Ja. [smeh]	1220.839	1224.25	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1224.250_1225.445	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mmm, sej veš.	Mmm, saj veš.	1224.25	1225.445			mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1224.250_1224.738	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mmm,	Mmm,	1224.25	1224.738	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1224.738_1225.445	ROG-Dia-GSO-P0007	ROG-dialog-0012	sej veš.	saj veš.	1224.738	1225.445	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1225.445_1226.790	ROG-Dia-GSO-P0007	ROG-dialog-0012	Masaže so tok različne.	Masaže so tako različne.	1225.445	1226.79	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1226.790_1231.965	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, itak.	Ja, itak.	1226.79	1231.965	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1226.790_1231.965	ROG-Dia-GSO-P0007	ROG-dialog-0012	Js se spomnim, da sm hodla na terapije cel teden v zdravilišče	Jaz se spomnim, da sem hodila na terapije cel teden v zdravilišče	1226.79	1231.965	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1231.965_1236.203	ROG-Dia-GSO-P0007	ROG-dialog-0012	in pet dni, pet različnih maserk pa maserjev.	in pet dni, pet različnih maserk pa maserjev.	1231.965	1236.203	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1236.203_1236.769	ROG-Dia-GSO-P0007	ROG-dialog-0012	Lej.	Glej.	1236.203	1236.769	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1236.769_1240.025	ROG-Dia-GSO-P0007	ROG-dialog-0011	Si čutla razliko, ne?	Si čutila razliko, ne?	1236.769	1240.025	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1237.818_1240.025	ROG-Dia-GSO-P0007	ROG-dialog-0012	Vsak je sto pa ena različen.	Vsak je sto pa ena različno.	1237.818	1240.025	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1240.025_1241.331	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eni te božajo,	Eni te božajo,	1240.025	1241.331	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1241.331_1244.261	ROG-Dia-GSO-P0007	ROG-dialog-0012	eni te tok fejst, da bi se drl zraven. [smeh]	eni te tako fejst, da bi se drl zraven. [smeh]	1241.331	1244.261	predominantlyPositive	positive	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1244.261_1246.226	ROG-Dia-GSO-P0007	ROG-dialog-0011	To ne more bit užitek.	To ne more biti užitek.	1244.261	1246.226	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1244.261_1246.226	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eee ful različno.	Eee ful različno.	1244.261	1246.226	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1246.226_1246.793	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eem ...	Eem ...	1246.226	1246.793	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1246.793_1247.617	ROG-Dia-GSO-P0007	ROG-dialog-0011	Da te tolk fejst.	Da te toliko fejst.	1246.793	1247.617	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1246.793_1248.845	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, če je prav, ja.	Ja, če je prav, ja.	1246.793	1248.845			mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1246.793_1247.617	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja,	Ja,	1246.793	1247.617	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1247.617_1248.845	ROG-Dia-GSO-P0007	ROG-dialog-0012	če je prav, ja.	če je prav, ja.	1247.617	1248.845	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1248.845_1251.303	ROG-Dia-GSO-P0007	ROG-dialog-0012	Če je prava masaža, je to men tak užitek.	Če je prava masaža, je to meni tak užitek.	1248.845	1251.303	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1251.303_1252.701	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa da te boli?	Pa da te boli?	1251.303	1252.701	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1251.303_1252.701	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	1251.303	1252.701	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1252.701_1254.893	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ck eee taka prijetna bolečina.	Ck eee taka prijetna bolečina.	1252.701	1254.893	neutralPositive	neutral	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1254.893_1255.963	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	1254.893	1255.963	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1255.963_1258.798	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eh, to ni fajn.	Eh, to ni fajn.	1255.963	1258.798	predominantlyNegative	negative	predominantlyNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1256.471_1258.798	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne sme bit zej, da te boli tak, da bi ...	Ne sme biti zdaj, da te boli tako, da bi ...	1256.471	1258.798	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1258.798_1261.005	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tist je pa že pol pr fizioterapiji,	Tisto je pa že pol pri fizioterapiji,	1258.798	1261.005	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1261.005_1264.523	ROG-Dia-GSO-P0007	ROG-dialog-0012	ko te pa res tok prtisnejo, da d@ moker rataš.	ko te pa res tako pritisnejo, da da moker rataš.	1261.005	1264.523	mixedNegative	negative	mixedNegative	negative	Train	train
