instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origC	label_collapseC	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0007_ROG-dialog-0012_617.480_617.812	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	617.48	617.812	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_617.812_619.204	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sn rekla: "To še pa ne vem."	Sem rekla: "To še pa ne vem."	617.812	619.204	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_619.204_619.938	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja. [smeh]	Ja. [smeh]	619.204	619.938	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_619.938_620.552	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne vem.	Ne vem.	619.938	620.552	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_620.552_621.951	ROG-Dia-GSO-P0007	ROG-dialog-0012	Si boš neki kupla.	Si boš nekaj kupila.	620.552	621.951	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_621.951_623.501	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa sej sn si že eno obleko kupla.	Pa saj sem si že eno obleko kupila.	621.951	623.501	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_621.951_623.152	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mogoče.	Mogoče.	621.951	623.152	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_623.501_624.028	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aja? [smeh]	Aja? [smeh]	623.501	624.028	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_624.028_626.280	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, veš de sn si, sn si.	Ja, veš da sem si, sem si.	624.028	626.28	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_624.359_626.280	ROG-Dia-GSO-P0007	ROG-dialog-0012	A res?	A res?	624.359	626.28	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_626.280_628.840	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej veš, pr nas je skup ...	Saj veš, pri nas je skupaj ...	626.28	628.84	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_626.666_628.840	ROG-Dia-GSO-P0007	ROG-dialog-0012	Črno?	Črno?	626.666	628.84	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_628.840_629.256	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	628.84	629.256	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_629.256_629.593	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	629.256	629.593	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_629.593_631.384	ROG-Dia-GSO-P0007	ROG-dialog-0012	Sej črna je n() elegantna,	Saj črna je ne() elegantna,	629.593	631.384	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_631.384_634.103	ROG-Dia-GSO-P0007	ROG-dialog-0012	lahka oblečeš kadarkol, kamorkol, ne?	lahko oblečeš kadarkoli, kamorkoli, ne?	631.384	634.103	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_634.103_636.113	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ene take salonarčke lepo zraven.	Ene take salonarčke lepo zraven.	634.103	636.113	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_635.647_637.492	ROG-Dia-GSO-P0007	ROG-dialog-0012	In je kaj ozka al eee ...	In je kaj ozka ali eee ...	635.647	637.492	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_637.492_638.639	ROG-Dia-GSO-P0007	ROG-dialog-0011	Veš ka, tak eee,	Veš kaj, tako eee,	637.492	638.639	mixedPositive	positive	B-mixedPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_638.639_641.467	ROG-Dia-GSO-P0007	ROG-dialog-0011	glede na to, da nisn pogust, ne?	glede na to, da nisem pogosto, ne?	638.639	641.467	mixedPositive	positive	I-mixedPositive	I-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_641.467_642.521	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, kdo pa je? [smeh]	Ja, kdo pa je? [smeh]	641.467	642.521	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_642.521_643.444	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eem.	Eem.	642.521	643.444	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_643.444_645.146	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sn si bol tak na a vzela	Sem si bolj tako na a vzela	643.444	645.146	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_645.146_648.065	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa tak mam metul() eee mašnce spredi, veš?	pa tako imam metul() eee mašnice spredaj, veš?	645.146	648.065	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_645.146_646.329	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	645.146	646.329	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_647.550_649.365	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ooo, kak boš luškana.	Ooo, kako boš luštkana.	647.55	649.365	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_649.365_649.615	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tak ...	Tako ...	649.365	649.615	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_649.615_650.419	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bomo vidl, lej.	Bomo videli, glej.	649.615	650.419	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_649.615_650.419	ROG-Dia-GSO-P0007	ROG-dialog-0012	Fajn.	Fajn.	649.615	650.419	predominantlyPositive	positive	I-predominantlyPositive	I-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_650.419_651.509	ROG-Dia-GSO-P0007	ROG-dialog-0012	Super, super.	Super, super.	650.419	651.509	predominantlyPositive	positive	I-predominantlyPositive	I-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_651.509_652.874	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bomo vidl, če eee ...	Bomo videli, če eee ...	651.509	652.874	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_652.874_654.026	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pr nas je tulk t@tih,	Pri nas je toliko teh,	652.874	654.026	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_654.026_655.960	ROG-Dia-GSO-P0007	ROG-dialog-0011	če se znaš dob@r oblečit ...	če se znaš dobro obleči ...	654.026	655.96	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_655.960_658.013	ROG-Dia-GSO-P0007	ROG-dialog-0011	dob@r skombinirat pr nas ...	dobro skombinirati pri nas ...	655.96	658.013	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_655.960_656.713	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	655.96	656.713	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_658.013_658.441	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	658.013	658.441	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_658.441_659.639	ROG-Dia-GSO-P0007	ROG-dialog-0011	v naši trgovini,	v naši trgovini,	658.441	659.639	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_658.441_659.639	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	658.441	659.639	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_659.639_661.017	ROG-Dia-GSO-P0007	ROG-dialog-0011	si lah ful dob@r oblečeš.	si lahko ful dobro oblečeš.	659.639	661.017	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_661.017_662.150	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha, se najde.	Aha, se najde.	661.017	662.15	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_662.150_664.519	ROG-Dia-GSO-P0007	ROG-dialog-0011	S() lah sam stil morš met,	S() lahko samo stil moraš imeti,	662.15	664.519	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_664.519_666.224	ROG-Dia-GSO-P0007	ROG-dialog-0011	vedit morš, v ka se oblečeš,	vedeti moraš, v kaj se oblečeš,	664.519	666.224	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_666.224_666.612	ROG-Dia-GSO-P0007	ROG-dialog-0011	a veš?	a veš?	666.224	666.612	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_666.224_668.559	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, ja, ja, ja.	Ja, ja, ja, ja.	666.224	668.559	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_667.147_668.559	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne morš vse dat gor, ampak	Ne moreš vse dati gor, ampak	667.147	668.559	mixedPositive	positive	B-mixedPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_668.559_670.119	ROG-Dia-GSO-P0007	ROG-dialog-0011	neki morš met, neko vizijo,	nekaj moraš imeti, neko vizijo,	668.559	670.119	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_670.119_671.919	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa se lah ful dob@r oblečeš.	pa se lahko ful dobro oblečeš.	670.119	671.919	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_670.119_673.839	ROG-Dia-GSO-P0007	ROG-dialog-0012	A se da skombinirat, mate tulk različnih zadev.	A se da skombinirati, imate toliko različnih zadev.	670.119	673.839	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_671.919_673.839	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ful.	Ful.	671.919	673.839	predominantlyPositive	positive	I-predominantlyPositive	I-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_673.839_675.739	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ti, pa ka pa se kej eee zadnje čase,	Ti, pa kaj pa se kaj eee zadnje čase,	673.839	675.739	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_675.739_676.939	ROG-Dia-GSO-P0007	ROG-dialog-0012	kakšna moda je kej?	kakšna moda je kaj?	675.739	676.939	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_676.939_678.422	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ti, ko si v trgovini.	Ti, ko si v trgovini.	676.939	678.422	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_678.422_680.533	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eem ka so zej recimo hlače?	Eem kaj so zdaj recimo hlače?	678.422	680.533	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_680.533_681.870	ROG-Dia-GSO-P0007	ROG-dialog-0012	A so ozke, široke?	A so ozke, široke?	680.533	681.87	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_681.870_684.217	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zdej so vse eee široke hlače.	Zdaj so vse eee široke hlače.	681.87	684.217	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_684.217_685.260	ROG-Dia-GSO-P0007	ROG-dialog-0012	Široke, ne?	Široke, ne?	684.217	685.26	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_685.260_685.779	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vse.	Vse.	685.26	685.779	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_685.779_689.087	ROG-Dia-GSO-P0007	ROG-dialog-0011	V boki dol, na ravne dol al pa ful na zvon.	V boki dol, na ravne dol ali pa ful na zvon.	685.779	689.087	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_689.087_689.674	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	689.087	689.674	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_689.674_691.861	ROG-Dia-GSO-P0007	ROG-dialog-0011	Take, ko so včasih, veš?	Take, ko so včasih, veš?	689.674	691.861	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_689.674_691.861	ROG-Dia-GSO-P0007	ROG-dialog-0012	Take, ko so blo ... korenčko?	Take, ko so bilo ... korenčko?	689.674	691.861	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_691.861_692.923	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne, včasih?	Ne, včasih?	691.861	692.923	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_692.923_696.252	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zej vse eee vuajd, široko.	Zdaj vse eee wide, široko.	692.923	696.252	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_696.252_696.965	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	696.252	696.965	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_696.965_701.349	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa al pa fler, ko so pa ozke do kolen, pol pa grejo nazven.	Pa ali pa flare, ko so pa ozke do kolen, pol pa grejo navzven.	696.965	701.349	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_696.965_700.032	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	696.965	700.032	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_700.559_701.349	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	700.559	701.349	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_701.349_702.986	ROG-Dia-GSO-P0007	ROG-dialog-0012	Kak se to vse ponavla, ne?	Kako se to vse ponavlja, ne?	701.349	702.986	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_702.986_704.444	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne, pa js tega ne morm več nosit.	Ne, pa jaz tega ne morem več nositi.	702.986	704.444	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_704.444_706.254	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, js sem to nosla,	Ja, jaz sem to nosila,	704.444	706.254	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_706.254_708.625	ROG-Dia-GSO-P0007	ROG-dialog-0012	ka pa vem, trideset let nazaj?	kaj pa vem, trideset let nazaj?	706.254	708.625	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_708.625_709.200	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	708.625	709.2	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_709.200_711.392	ROG-Dia-GSO-P0007	ROG-dialog-0012	Js mam še zdej tiste hlače vse.	Jaz imam še zdaj tiste hlače vse.	709.2	711.392	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_711.392_713.385	ROG-Dia-GSO-P0007	ROG-dialog-0011	Veš, k@k sn si jih js sešila?	Veš, kako sem si jih jaz sešila?	711.392	713.385	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_711.766_713.385	ROG-Dia-GSO-P0007	ROG-dialog-0012	In je rekla,	In je rekla,	711.766	713.385	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_713.385_716.666	ROG-Dia-GSO-P0007	ROG-dialog-0012	je rekla hčera, da nej ji to pršparam, da ne smem stran dat.	je rekla hčera, da naj ji to prišparam, da ne smem stran dati.	713.385	716.666	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_716.666_717.776	ROG-Dia-GSO-P0007	ROG-dialog-0011	Prov se je odločla.	Prav se je odločila.	716.666	717.776	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_717.776_718.212	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	717.776	718.212	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_718.212_720.582	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, ker to zej s() pride vse nazaj.	Ja, ker to zdaj s() pride vse nazaj.	718.212	720.582	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_720.582_720.931	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	720.582	720.931	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_720.931_721.993	ROG-Dia-GSO-P0007	ROG-dialog-0011	In bo ful dober.	In bo ful dobro.	720.931	721.993	predominantlyPositive	positive	B-predominantlyPositive	B-positive	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_721.993_724.906	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, to sn js si sešila, veš, kulk takih hlač.	Ja, to sem jaz si sešila, veš, koliko takih hlač.	721.993	724.906	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_724.906_726.406	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ko sn v šolo hodla.	Ko sem v šolo hodila.	724.906	726.406	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_724.906_726.406	ROG-Dia-GSO-P0007	ROG-dialog-0012	Šivala.	Šivala.	724.906	726.406	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_726.406_729.717	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js sem si še trikotnike not všila, sam da so ble široke.	Jaz sem si še trikotnike not všila, samo da so bile široke.	726.406	729.717	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_726.406_727.058	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	726.406	727.058	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_729.717_731.762	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zdej ... me ne viiš.	Zdaj ... me ne vidiš.	729.717	731.762	mixedNegative	negative	B-mixedNegative	B-negative	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_731.762_734.081	ROG-Dia-GSO-P0007	ROG-dialog-0012	Glih sn hotla vprašat, če še šivaš kej velik.	Glih sem hotela vprašati, če še šivaš kaj veliko.	731.762	734.081	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_734.081_734.608	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne.	Ne.	734.081	734.608	neutralNegative	neutral	B-neutralNegative	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_734.608_736.007	ROG-Dia-GSO-P0007	ROG-dialog-0012	Popravlaš pa kakšne ...	Popravljaš pa kakšne ...	734.608	736.007	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_736.007_736.552	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	736.007	736.552	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_736.007_740.987	ROG-Dia-GSO-P0007	ROG-dialog-0012	[smeh] Eee lukence, zadrge, gumbe.	[smeh] Eee luknjice, zadrge, gumbe.	736.007	740.987	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_736.552_737.874	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zej tk nimam placa.	Zdaj tako nimam placa.	736.552	737.874	neutralNegative	neutral	B-neutralNegative	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_738.758_739.053	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	738.758	739.053	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_739.798_740.987	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, no eee ...	Ja, no eee ...	739.798	740.987	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_740.987_744.192	ROG-Dia-GSO-P0007	ROG-dialog-0011	tut tvoji še morem uno obleko skrajšat,	tudi tvoji še moram ono obleko skrajšati,	740.987	744.192	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_744.192_745.913	ROG-Dia-GSO-P0007	ROG-dialog-0011	eee z() naramnice zamenjat.	eee z() naramnice zamenjati.	744.192	745.913	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0012_744.803_747.082	ROG-Dia-GSO-P0007	ROG-dialog-0012	Kira, kira obleka?	Katera, katera obleka?	744.803	747.082	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_747.082_749.819	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eno črno obleko mi je dala, ko je treba naram@nce,	Eno črno obleko mi je dala, ko je treba naramnice,	747.082	749.819	neutralPositive	neutral	B-neutralPositive	B-neutral	train	train	sentiment
ROG-Dia-GSO-P0007_ROG-dialog-0011_749.819_754.545	ROG-Dia-GSO-P0007	ROG-dialog-0011	ko ck na elastiko ma naram@nce, pa bi mela za regulirat, tak ko ma nedrček, veš?	ko ck na elastiko ima naramnice, pa bi imela za regulirati, tako kot ima nedrček, veš?	749.819	754.545	neutralPositive	neutral	I-neutralPositive	I-neutral	train	train	sentiment
